user_id,age,tenure_days,region,device,prior_spend_12m,sessions_30d,offer_received,upgraded_to_new_tier,new_tier_monthly_revenue
515,18,1197,NA,iOS,1.14,13,1,0,0.0
516,33,864,LATAM,Web,3.49,8,0,0,0.0
517,26,403,APAC,Android,1.15,5,0,0,0.0
518,30,220,APAC,Android,1.14,18,1,0,0.0
519,63,433,APAC,iOS,6.92,4,1,0,0.0
520,54,730,EU,Android,8.78,21,1,0,0.0
521,56,883,EU,iOS,2.5,3,1,0,0.0
522,58,1126,NA,iOS,3.61,11,0,0,0.0
523,39,548,EU,Web,6.92,10,0,0,0.0
524,52,805,EU,Android,7.66,4,0,0,0.0
525,63,1160,APAC,Android,3.6,22,1,0,0.0
526,34,1194,APAC,Android,11.02,4,0,0,0.0
527,48,369,EU,Android,1.35,11,1,1,10.35
528,42,503,NA,Web,2.57,5,0,0,0.0
529,28,1005,NA,Web,5.58,16,0,0,0.0
530,43,111,NA,Web,6.24,5,0,0,0.0
531,55,115,NA,Android,15.15,12,0,0,0.0
532,44,626,NA,Android,10.83,6,0,0,0.0
533,42,348,EU,Android,1.25,4,1,0,0.0
534,48,958,NA,Android,10.51,11,1,0,0.0
535,40,1104,EU,Web,2.21,10,0,1,13.63
536,50,393,NA,iOS,4.91,10,1,1,3.78
537,26,668,EU,iOS,6.48,13,1,0,0.0
538,24,856,APAC,Android,8.04,10,1,1,14.1
539,49,783,EU,iOS,9.76,10,1,0,0.0
540,48,848,APAC,Android,1.36,5,0,0,0.0
541,47,733,EU,Android,9.65,10,1,0,0.0
542,30,711,NA,Web,1.61,5,0,0,0.0
543,18,197,APAC,iOS,4.41,5,0,0,0.0
544,56,1121,NA,iOS,1.97,7,0,0,0.0
545,31,98,EU,iOS,1.39,5,0,0,0.0
546,58,804,LATAM,Android,2.64,10,0,0,0.0
547,62,737,NA,Android,7.33,8,0,0,0.0
548,63,943,APAC,Android,15.52,12,0,0,0.0
549,29,658,LATAM,Android,4.45,3,0,0,0.0
550,42,1024,EU,Web,8.17,9,1,0,0.0
551,49,131,LATAM,Web,9.01,11,0,0,0.0
552,46,280,LATAM,Android,3.45,4,1,0,0.0
553,49,992,NA,Android,8.51,6,0,0,0.0
554,20,557,EU,iOS,0.53,2,1,0,0.0
555,51,849,NA,iOS,0.34,6,0,0,0.0
556,25,961,LATAM,Web,1.33,5,1,0,0.0
557,31,616,APAC,iOS,2.26,13,1,0,0.0
558,55,191,LATAM,iOS,3.74,7,1,0,0.0
559,63,1059,EU,iOS,1.33,2,0,0,0.0
560,53,763,EU,Web,1.88,5,0,1,4.08
561,61,140,LATAM,Web,1.96,6,0,0,0.0
562,37,738,APAC,Android,1.34,9,0,0,0.0
563,21,438,EU,Web,1.49,8,1,0,0.0
564,43,201,NA,iOS,3.08,2,1,0,0.0
565,37,15,NA,Android,5.07,2,0,0,0.0
566,46,987,APAC,Web,2.57,15,0,0,0.0
567,51,384,EU,Web,5.68,9,0,0,0.0
568,31,537,NA,Web,4.36,10,1,0,0.0
569,30,1039,NA,Android,2.59,1,0,0,0.0
570,30,996,NA,iOS,9.38,9,1,0,0.0
571,56,1086,NA,Web,1.83,6,0,0,0.0
572,22,983,LATAM,iOS,9.31,10,1,0,0.0
573,38,305,NA,iOS,1.71,5,1,0,0.0
574,58,1023,APAC,Android,2.79,4,0,0,0.0
575,63,1102,EU,Android,1.95,2,0,0,0.0
576,48,624,APAC,Web,0.52,7,0,0,0.0
577,47,797,APAC,Android,0.75,9,1,0,0.0
578,41,583,NA,Android,6.45,6,1,0,0.0
579,34,210,APAC,Android,4.85,11,0,1,6.71
580,37,1021,NA,Android,5.01,10,1,0,0.0
581,32,559,APAC,iOS,6.08,9,0,0,0.0
582,63,690,APAC,Android,1.08,11,0,0,0.0
583,42,321,NA,iOS,0.61,7,1,0,0.0
584,48,598,NA,Android,6.09,3,1,0,0.0
585,53,110,NA,Web,3.31,18,1,0,0.0
586,61,674,LATAM,Web,10.3,6,0,0,0.0
587,24,134,EU,iOS,0.68,19,1,1,5.84
588,40,214,NA,Web,19.34,15,1,0,0.0
589,58,36,NA,Web,12.08,12,0,0,0.0
590,57,1173,NA,Web,1.05,21,1,0,0.0
591,58,498,APAC,Android,3.2,6,1,0,0.0
592,25,983,APAC,iOS,5.14,7,0,0,0.0
593,63,61,APAC,Android,4.72,7,1,1,5.43
594,22,731,EU,Android,18.38,20,1,0,0.0
595,51,1028,EU,Android,1.27,16,1,0,0.0
596,24,762,NA,iOS,10.98,2,0,1,5.17
597,32,747,EU,iOS,5.99,2,0,0,0.0
598,60,395,NA,iOS,1.28,3,0,0,0.0
599,46,333,EU,Web,2.76,18,0,0,0.0
600,57,995,APAC,iOS,2.0,9,1,0,0.0
601,21,150,APAC,iOS,4.21,13,1,0,0.0
602,64,637,LATAM,Android,8.37,6,0,0,0.0
603,27,421,NA,iOS,2.72,18,0,0,0.0
604,51,962,EU,iOS,3.14,12,0,0,0.0
605,27,367,NA,Android,3.6,12,0,0,0.0
606,34,335,NA,Android,5.96,4,0,0,0.0
607,42,934,EU,Android,6.79,12,1,0,0.0
608,43,279,NA,iOS,1.41,9,0,0,0.0
609,42,967,NA,Android,1.96,14,0,0,0.0
610,57,999,APAC,Android,2.12,5,1,0,0.0
611,18,748,APAC,iOS,1.54,13,1,0,0.0
612,23,334,NA,iOS,2.77,11,0,0,0.0
613,52,739,NA,iOS,2.81,8,1,0,0.0
614,63,680,APAC,iOS,1.49,7,0,0,0.0
615,20,114,EU,iOS,6.83,9,0,0,0.0
616,22,546,APAC,Android,4.39,6,0,0,0.0
617,18,30,EU,iOS,2.09,6,1,0,0.0
618,54,559,EU,iOS,3.82,9,0,0,0.0
619,37,1076,EU,Web,2.25,7,0,0,0.0
620,42,839,NA,iOS,0.91,2,1,0,0.0
621,25,629,NA,Android,3.17,11,1,0,0.0
622,54,284,NA,Android,4.14,15,0,0,0.0
623,54,307,NA,Android,2.27,4,1,0,0.0
624,65,1138,EU,Android,11.74,25,0,0,0.0
625,45,234,NA,Android,4.3,5,0,1,2.11
626,26,431,LATAM,iOS,2.15,25,0,0,0.0
627,40,894,EU,Web,6.51,9,1,0,0.0
628,33,616,NA,iOS,6.05,14,1,0,0.0
629,37,896,NA,Android,1.12,10,1,0,0.0
630,62,716,APAC,Android,26.21,16,0,1,8.83
631,23,942,NA,Web,7.3,1,1,0,0.0
632,27,426,APAC,iOS,5.08,11,0,0,0.0
633,44,566,APAC,Android,1.9,3,0,0,0.0
634,19,1052,EU,Android,2.22,3,1,0,0.0
635,65,912,LATAM,iOS,3.07,6,0,0,0.0
636,58,1167,NA,Web,9.89,21,1,0,0.0
637,40,413,EU,iOS,1.75,17,0,0,0.0
638,45,990,APAC,Android,2.45,12,1,0,0.0
639,55,795,APAC,iOS,4.87,13,0,0,0.0
640,29,122,EU,Android,7.27,11,1,0,0.0
641,62,404,NA,Web,10.12,13,1,0,0.0
642,42,526,NA,Android,2.57,6,1,0,0.0
643,26,955,APAC,Android,6.77,9,0,0,0.0
644,24,350,APAC,Android,12.37,7,1,0,0.0
645,45,227,EU,iOS,6.13,4,1,0,0.0
646,30,1003,NA,iOS,23.41,17,0,0,0.0
647,58,72,NA,iOS,1.05,10,0,0,0.0
648,23,104,APAC,Web,7.51,9,1,0,0.0
649,35,1048,APAC,iOS,1.73,10,0,0,0.0
650,54,17,NA,Android,2.06,25,0,0,0.0
651,64,1133,APAC,iOS,3.19,9,1,0,0.0
652,59,943,EU,Android,0.33,9,0,1,39.0
653,52,1073,NA,Web,1.51,11,1,0,0.0
654,45,680,NA,iOS,3.33,15,1,0,0.0
655,36,263,EU,iOS,0.36,21,0,0,0.0
656,42,946,NA,iOS,6.51,11,1,1,5.73
657,65,272,APAC,iOS,1.08,10,1,0,0.0
658,59,500,APAC,iOS,0.28,6,1,0,0.0
659,33,275,EU,Android,1.4,10,1,0,0.0
660,54,648,NA,iOS,0.68,16,1,1,6.79
661,44,337,EU,iOS,4.44,8,1,0,0.0
662,31,490,NA,Web,14.61,12,0,0,0.0
663,53,759,EU,iOS,7.05,4,1,0,0.0
664,27,847,EU,iOS,1.44,2,1,1,9.52
665,22,306,NA,Android,5.0,6,0,0,0.0
666,47,1056,NA,Android,14.04,18,1,0,0.0
667,20,905,NA,iOS,1.41,10,1,0,0.0
668,45,422,NA,iOS,4.71,12,0,0,0.0
669,41,713,NA,Web,12.98,8,1,0,0.0
670,58,341,NA,iOS,7.17,20,0,0,0.0
671,40,809,NA,Android,15.82,15,1,0,0.0
672,56,63,NA,Android,1.66,4,1,0,0.0
673,37,194,APAC,Android,19.34,16,0,0,0.0
674,42,633,EU,iOS,1.67,10,0,1,7.79
675,22,1191,EU,iOS,10.08,11,1,0,0.0
676,36,316,NA,Android,6.28,9,0,0,0.0
677,41,457,NA,iOS,4.57,4,0,0,0.0
678,65,499,APAC,iOS,1.44,10,1,0,0.0
679,27,220,APAC,iOS,9.23,8,0,0,0.0
680,27,669,LATAM,Android,4.09,14,0,0,0.0
681,52,1046,LATAM,Android,4.76,5,0,0,0.0
682,44,1111,NA,iOS,2.71,11,1,0,0.0
683,33,931,NA,iOS,2.05,2,0,0,0.0
684,61,1031,NA,iOS,0.97,16,1,0,0.0
685,28,653,LATAM,iOS,2.61,6,0,0,0.0
686,32,638,APAC,Android,11.45,3,0,0,0.0
687,65,927,APAC,Web,0.36,11,0,0,0.0
688,42,263,LATAM,Android,14.14,6,0,0,0.0
689,30,1056,NA,Android,5.43,10,1,1,5.4
690,50,633,NA,Android,2.35,18,0,0,0.0
691,19,990,NA,Android,18.22,2,0,0,0.0
692,36,1152,EU,Web,0.55,14,0,0,0.0
693,61,648,LATAM,iOS,1.13,15,0,1,19.76
694,18,803,EU,Android,3.0,4,0,0,0.0
695,52,650,NA,Web,6.49,7,1,1,21.85
696,62,278,NA,iOS,0.97,7,1,1,10.82
697,61,13,EU,Web,12.64,9,0,0,0.0
698,31,338,NA,Android,1.72,4,1,0,0.0
699,55,63,APAC,iOS,5.5,7,0,0,0.0
700,58,168,NA,Android,17.69,15,1,0,0.0
701,23,852,LATAM,Android,7.81,13,1,1,11.97
702,43,53,EU,iOS,4.8,2,1,0,0.0
703,27,528,NA,iOS,4.0,16,1,0,0.0
704,36,928,NA,Android,9.71,7,1,0,0.0
705,38,407,EU,Web,40.53,14,0,0,0.0
706,63,328,NA,Web,12.65,5,0,0,0.0
707,54,409,LATAM,Android,2.14,14,0,0,0.0
708,64,883,EU,Android,3.67,3,1,0,0.0
709,34,704,NA,iOS,1.99,16,0,1,12.95
710,25,254,NA,Android,5.32,2,0,0,0.0
711,59,311,NA,iOS,1.14,8,1,0,0.0
712,19,851,LATAM,Android,5.67,11,0,0,0.0
713,54,446,LATAM,iOS,0.86,15,1,0,0.0
714,53,860,EU,Web,0.94,3,0,0,0.0
715,47,418,EU,iOS,5.21,14,1,0,0.0
716,31,726,APAC,Web,10.84,3,0,1,7.84
717,40,422,APAC,Android,7.53,4,0,0,0.0
718,43,636,NA,Android,4.18,8,0,0,0.0
719,25,1113,APAC,iOS,1.05,4,1,0,0.0
720,27,857,NA,Web,2.07,15,1,0,0.0
721,43,799,NA,iOS,1.86,3,0,0,0.0
722,62,998,EU,iOS,10.0,20,1,1,4.82
723,33,200,NA,iOS,4.35,14,1,1,6.33
724,53,700,EU,iOS,0.77,5,1,0,0.0
725,23,244,NA,Web,10.78,11,0,0,0.0
726,30,859,NA,iOS,1.88,19,0,1,8.11
727,29,326,NA,iOS,3.01,5,1,0,0.0
728,29,1012,APAC,Web,1.56,13,1,1,8.29
729,57,848,LATAM,Web,0.89,12,0,1,7.77
730,35,1144,LATAM,Web,3.89,11,1,0,0.0
731,49,1162,NA,Android,2.65,25,0,1,4.96
732,52,248,APAC,iOS,10.7,4,1,0,0.0
733,54,1041,APAC,Android,2.5,7,0,0,0.0
734,48,1183,APAC,Android,12.59,10,0,0,0.0
735,30,929,EU,iOS,0.61,17,1,0,0.0
736,33,1150,EU,Android,62.06,12,1,0,0.0
737,53,210,NA,iOS,3.43,5,1,0,0.0
738,44,513,EU,iOS,3.03,17,0,0,0.0
739,44,1195,NA,Android,8.56,10,0,0,0.0
740,41,808,LATAM,iOS,1.24,4,0,0,0.0
741,47,407,EU,Android,1.53,5,1,0,0.0
742,50,1193,EU,iOS,1.54,8,0,0,0.0
743,62,962,LATAM,iOS,3.68,5,0,0,0.0
744,60,523,EU,iOS,4.12,3,1,0,0.0
745,58,439,NA,iOS,5.0,4,0,0,0.0
746,31,1182,NA,iOS,4.44,8,0,0,0.0
747,36,1145,NA,Android,16.45,4,0,0,0.0
748,65,1192,NA,Android,0.85,8,0,0,0.0
749,60,825,NA,iOS,2.18,3,1,0,0.0
750,47,202,EU,iOS,0.82,8,0,0,0.0
751,52,590,APAC,Web,3.96,9,0,0,0.0
752,32,752,APAC,Android,0.77,10,1,1,6.29
753,59,639,LATAM,Android,14.2,18,0,0,0.0
754,35,989,APAC,Android,3.5,14,0,1,21.54
755,54,295,APAC,Android,8.79,9,1,0,0.0
756,64,1157,EU,iOS,2.57,10,1,0,0.0
757,30,803,EU,Web,7.93,15,0,0,0.0
758,38,653,LATAM,Android,9.61,6,1,0,0.0
759,27,212,NA,Web,0.97,1,1,0,0.0
760,49,1170,EU,iOS,15.17,3,0,0,0.0
761,43,898,APAC,Android,4.49,4,1,0,0.0
762,28,719,EU,Android,33.67,8,1,0,0.0
763,50,608,APAC,Android,20.72,10,1,0,0.0
764,63,381,NA,Web,8.42,5,1,0,0.0
765,49,917,LATAM,Android,7.74,17,1,0,0.0
766,62,267,NA,Android,0.51,4,1,1,18.21
767,24,707,NA,Android,2.28,21,1,0,0.0
768,54,23,NA,Web,6.37,5,0,0,0.0
769,24,734,NA,iOS,4.37,18,1,0,0.0
770,23,922,NA,iOS,3.36,15,1,0,0.0
771,43,622,LATAM,iOS,1.4,14,0,0,0.0
772,59,391,EU,Android,7.82,14,0,0,0.0
773,59,940,APAC,Android,1.42,3,0,0,0.0
774,36,474,LATAM,iOS,12.73,12,0,0,0.0
775,29,426,LATAM,Web,2.57,16,1,0,0.0
776,61,599,EU,iOS,5.71,8,1,1,11.16
777,22,898,EU,iOS,0.44,10,1,0,0.0
778,53,1171,APAC,Web,4.24,1,1,1,16.11
779,40,204,NA,Web,6.15,6,1,0,0.0
780,35,372,LATAM,Android,6.9,14,0,0,0.0
781,65,703,EU,iOS,0.22,9,1,0,0.0
782,36,1106,EU,iOS,5.58,12,1,0,0.0
783,33,929,APAC,iOS,6.35,9,0,0,0.0
784,38,881,APAC,iOS,1.02,12,1,0,0.0
785,39,27,LATAM,Web,3.08,11,1,0,0.0
786,31,950,LATAM,iOS,1.79,13,0,0,0.0
787,50,587,NA,Web,1.93,12,0,1,12.64
788,35,880,APAC,Android,2.7,9,0,0,0.0
789,40,659,APAC,Android,8.36,8,0,0,0.0
790,53,954,NA,Android,0.65,1,0,0,0.0
791,44,681,LATAM,iOS,5.61,3,0,1,6.54
792,21,840,NA,Android,7.64,11,0,1,6.81
793,64,214,NA,Web,0.22,11,1,1,6.27
794,39,207,APAC,iOS,2.42,3,0,0,0.0
795,57,559,LATAM,Android,6.42,2,0,0,0.0
796,27,1078,NA,Android,9.97,10,1,0,0.0
797,42,1089,EU,iOS,6.06,9,0,1,4.46
798,43,442,APAC,iOS,6.24,11,1,0,0.0
799,30,97,NA,iOS,3.07,15,0,0,0.0
800,63,125,NA,Android,0.6,4,0,0,0.0
801,57,302,LATAM,Web,4.29,4,1,0,0.0
802,51,865,EU,Web,6.8,8,1,0,0.0
803,58,20,LATAM,iOS,2.24,5,1,0,0.0
804,48,446,EU,Web,0.51,8,1,0,0.0
805,54,822,EU,Web,1.07,10,0,0,0.0
806,46,363,NA,Android,6.01,6,0,0,0.0
807,39,453,APAC,iOS,13.87,9,1,0,0.0
808,32,1159,NA,Android,3.6,3,1,1,5.74
809,50,0,NA,iOS,22.2,4,0,0,0.0
810,27,683,NA,iOS,15.02,9,0,1,7.59
811,48,362,APAC,iOS,6.56,12,1,1,6.66
812,28,804,NA,iOS,5.0,8,1,0,0.0
813,47,433,APAC,iOS,21.3,10,1,1,7.67
814,46,1139,EU,iOS,4.48,7,1,1,6.09
815,65,1025,APAC,Web,1.24,8,1,0,0.0
816,57,380,NA,Android,10.71,3,0,0,0.0
817,63,335,EU,Web,39.83,8,0,0,0.0
818,43,932,LATAM,Android,3.2,12,1,0,0.0
819,26,417,NA,Android,0.16,7,1,0,0.0
820,26,242,LATAM,iOS,0.34,11,0,1,11.54
821,52,727,APAC,Web,0.53,15,0,0,0.0
822,48,297,EU,iOS,4.53,18,0,0,0.0
823,51,492,NA,Web,1.31,5,1,0,0.0
824,41,404,EU,iOS,3.9,1,0,0,0.0
825,37,189,NA,Android,9.53,4,1,0,0.0
826,53,929,APAC,Android,1.38,8,1,1,9.26
827,25,1115,EU,iOS,1.44,7,1,0,0.0
828,33,69,NA,iOS,1.7,19,0,0,0.0
829,29,1077,LATAM,Android,3.5,14,0,0,0.0
830,24,1080,NA,Android,4.04,2,1,1,6.51
831,41,497,NA,Android,8.04,7,0,0,0.0
832,33,1109,NA,Web,15.7,9,1,0,0.0
833,36,369,NA,iOS,6.66,7,1,0,0.0
834,55,352,APAC,Android,1.08,8,0,1,6.25
835,48,853,LATAM,iOS,3.0,17,0,0,0.0
836,61,603,APAC,iOS,6.45,5,0,0,0.0
837,47,187,APAC,Android,4.68,11,0,0,0.0
838,32,508,NA,iOS,0.9,9,0,0,0.0
839,62,595,APAC,iOS,15.36,10,0,1,9.0
840,45,79,EU,Web,7.36,9,0,0,0.0
841,50,1171,EU,Android,0.58,8,1,0,0.0
842,57,919,NA,iOS,13.03,8,1,1,15.11
843,48,961,EU,Android,3.2,8,0,1,5.62
844,30,980,LATAM,Android,3.08,5,1,0,0.0
845,60,1088,APAC,iOS,36.11,4,1,1,4.19
846,62,799,LATAM,Android,0.7,18,1,0,0.0
847,43,1006,EU,iOS,6.27,7,0,0,0.0
848,63,900,NA,iOS,2.85,10,1,0,0.0
849,31,217,NA,Web,9.6,10,1,0,0.0
850,20,1012,NA,Web,2.17,3,1,0,0.0
851,38,1127,NA,iOS,0.95,7,0,0,0.0
852,30,91,NA,iOS,2.69,4,0,0,0.0
853,47,438,NA,Web,2.18,5,0,0,0.0
854,27,1149,NA,iOS,1.75,7,1,0,0.0
855,51,562,APAC,Android,0.81,17,0,0,0.0
856,53,343,NA,iOS,4.49,12,0,0,0.0
857,46,106,EU,Android,26.26,7,0,0,0.0
858,58,428,EU,iOS,10.46,10,0,0,0.0
859,59,1048,NA,iOS,2.93,18,1,0,0.0
860,43,996,EU,iOS,3.75,11,1,0,0.0
861,56,789,NA,Web,1.84,4,1,0,0.0
862,64,111,NA,iOS,1.15,4,0,0,0.0
863,44,407,APAC,iOS,4.21,18,0,1,5.35
864,57,1163,LATAM,iOS,4.98,7,0,0,0.0
865,52,17,EU,Android,1.48,5,0,0,0.0
866,34,971,EU,Android,1.69,8,0,1,10.38
867,46,449,NA,iOS,0.55,11,1,0,0.0
868,32,859,NA,iOS,2.45,5,0,0,0.0
869,52,252,EU,iOS,4.56,17,0,0,0.0
870,24,888,NA,iOS,4.11,4,1,1,10.24
871,37,101,EU,Android,1.65,5,0,0,0.0
872,53,402,EU,iOS,1.83,15,0,0,0.0
873,53,237,NA,Web,6.92,3,0,0,0.0
874,20,437,EU,Android,4.24,9,1,0,0.0
875,30,1059,NA,Android,1.46,13,1,1,31.15
876,47,97,EU,iOS,3.18,4,0,0,0.0
877,54,548,LATAM,Android,0.68,11,0,0,0.0
878,26,675,NA,iOS,1.69,7,0,1,4.54
879,47,1083,NA,iOS,1.11,12,0,0,0.0
880,65,965,EU,Android,0.77,4,1,1,8.83
881,31,882,LATAM,Web,16.19,3,1,1,15.88
882,35,1068,EU,iOS,5.75,16,0,0,0.0
883,21,1192,NA,Android,5.02,6,1,0,0.0
884,35,954,EU,iOS,1.27,6,0,0,0.0
885,36,811,EU,iOS,4.23,10,0,0,0.0
886,54,128,NA,Android,4.54,4,1,0,0.0
887,42,764,NA,iOS,0.47,2,0,0,0.0
888,33,473,EU,Android,22.16,5,0,0,0.0
889,57,461,APAC,iOS,2.63,9,0,0,0.0
890,58,3,NA,iOS,43.33,7,1,1,14.04
891,54,12,EU,Android,26.7,1,1,0,0.0
892,62,955,APAC,iOS,3.03,9,0,0,0.0
893,30,657,EU,iOS,0.31,8,0,0,0.0
894,30,632,NA,Android,9.95,9,1,1,4.2
895,52,739,EU,Android,20.99,7,1,0,0.0
896,25,450,LATAM,iOS,0.29,8,0,0,0.0
897,31,1061,APAC,Android,8.07,10,1,0,0.0
898,43,1030,LATAM,Android,1.21,9,0,0,0.0
899,35,883,LATAM,iOS,1.75,11,1,1,11.15
900,39,606,NA,Android,2.35,6,0,0,0.0
901,32,1139,EU,Android,0.89,8,1,0,0.0
902,64,396,NA,Android,5.33,12,0,1,7.22
903,31,327,EU,Web,15.74,4,0,0,0.0
904,31,558,APAC,Web,1.19,4,1,0,0.0
905,40,214,EU,iOS,10.5,11,0,0,0.0
906,21,1166,NA,Web,0.9,9,0,0,0.0
907,22,79,APAC,iOS,0.71,6,0,0,0.0
908,30,222,EU,iOS,0.32,5,1,0,0.0
909,55,75,NA,iOS,1.59,14,0,0,0.0
910,42,188,APAC,iOS,3.09,6,1,0,0.0
911,32,558,APAC,Android,3.96,7,1,0,0.0
912,39,273,NA,Android,1.92,3,1,0,0.0
913,39,33,NA,iOS,1.57,17,1,0,0.0
914,59,533,APAC,Android,1.31,6,1,0,0.0
915,40,44,APAC,iOS,24.91,12,0,0,0.0
916,52,1004,NA,Android,2.07,8,0,0,0.0
917,18,97,EU,Web,10.74,16,1,0,0.0
918,26,1013,APAC,Web,1.97,5,1,0,0.0
919,39,1081,NA,Web,12.81,3,1,0,0.0
920,57,165,EU,Android,12.41,11,0,1,10.54
921,33,221,EU,Android,2.96,19,1,0,0.0
922,50,702,EU,Android,0.81,4,0,0,0.0
923,54,281,APAC,Android,2.52,4,0,0,0.0
924,50,670,NA,Android,3.12,9,0,0,0.0
925,18,1195,NA,Android,1.19,3,1,1,12.69
926,46,973,EU,iOS,9.11,5,0,0,0.0
927,56,153,LATAM,Android,0.74,3,0,0,0.0
928,34,332,NA,Android,0.71,8,0,0,0.0
929,21,1064,LATAM,iOS,1.1,13,1,0,0.0
930,43,1089,NA,Web,6.13,4,0,0,0.0
931,28,651,EU,Android,2.72,10,1,0,0.0
932,49,690,EU,Android,4.63,8,1,0,0.0
933,57,326,EU,iOS,4.02,6,0,0,0.0
934,53,172,NA,iOS,1.21,6,1,0,0.0
935,55,433,NA,Android,3.95,4,1,0,0.0
936,41,662,EU,Android,7.35,14,1,0,0.0
937,21,105,EU,Android,1.69,5,1,0,0.0
938,48,489,NA,iOS,2.27,14,1,0,0.0
939,27,358,NA,Android,1.29,12,0,0,0.0
940,30,472,NA,Web,4.9,12,0,0,0.0
941,41,30,NA,Android,5.35,7,0,0,0.0
942,56,591,NA,Android,4.6,5,1,0,0.0
943,30,759,NA,Android,6.84,5,0,0,0.0
944,61,635,EU,Android,1.0,5,0,0,0.0
945,19,1113,NA,iOS,1.49,3,0,1,3.18
946,24,106,NA,Android,3.54,28,0,0,0.0
947,40,693,EU,Web,0.91,11,0,1,3.42
948,45,1074,APAC,iOS,2.3,16,0,1,7.31
949,55,931,APAC,Android,1.62,13,1,1,18.32
950,63,721,LATAM,iOS,2.58,18,0,1,6.81
951,44,729,EU,iOS,5.62,4,1,0,0.0
952,19,561,NA,Android,5.55,5,0,0,0.0
953,56,491,EU,Android,0.6,7,0,0,0.0
954,65,762,NA,Android,3.16,8,1,0,0.0
955,31,1120,EU,iOS,18.24,15,0,1,14.54
956,50,833,NA,iOS,1.75,18,1,0,0.0
957,25,131,APAC,Android,2.74,8,0,0,0.0
958,37,905,EU,iOS,4.69,16,0,0,0.0
959,18,447,APAC,iOS,2.08,9,1,0,0.0
960,55,912,NA,Android,7.63,4,1,1,5.38
961,25,582,NA,iOS,0.7,13,1,0,0.0
962,39,345,APAC,iOS,1.75,2,0,0,0.0
963,35,238,EU,Web,18.62,5,0,0,0.0
964,56,644,NA,Android,1.66,9,0,0,0.0
965,42,429,NA,iOS,0.8,15,1,0,0.0
966,45,1057,EU,Web,1.73,9,0,0,0.0
967,21,293,NA,iOS,4.08,6,0,1,5.52
968,23,874,EU,Android,2.35,5,0,0,0.0
969,58,902,EU,Web,4.6,7,0,0,0.0
970,44,763,EU,Android,2.03,9,0,1,8.65
971,20,528,EU,Android,7.91,10,0,1,12.23
972,63,191,EU,Android,5.25,5,0,0,0.0
973,59,0,LATAM,Android,0.9,4,0,0,0.0
974,46,1158,APAC,Android,2.63,4,1,0,0.0
975,61,822,EU,Android,30.04,12,1,0,0.0
976,59,39,EU,iOS,2.45,3,0,1,10.59
977,23,244,NA,Android,1.69,9,0,0,0.0
978,25,842,NA,iOS,5.28,7,0,0,0.0
979,43,543,EU,iOS,8.94,16,0,0,0.0
980,65,998,EU,Android,9.01,12,1,0,0.0
981,52,692,NA,iOS,3.87,18,1,0,0.0
982,19,1097,APAC,iOS,2.08,18,1,0,0.0
983,63,347,NA,iOS,1.35,10,1,0,0.0
984,52,802,NA,iOS,6.57,10,1,0,0.0
985,29,608,NA,Android,4.01,11,0,0,0.0
986,47,540,EU,Web,4.45,8,0,0,0.0
987,40,445,EU,Android,4.64,4,1,0,0.0
988,61,479,NA,iOS,10.82,11,1,0,0.0
989,46,1169,EU,iOS,5.6,1,1,0,0.0
990,35,973,EU,Android,0.64,4,1,0,0.0
991,52,566,EU,Android,2.86,10,0,0,0.0
992,43,926,APAC,iOS,2.35,8,0,0,0.0
993,55,1152,APAC,Android,1.89,13,0,1,5.57
994,62,74,NA,iOS,2.88,7,0,0,0.0
995,47,643,EU,Android,12.18,2,1,0,0.0
996,52,372,NA,Android,6.64,6,1,1,10.65
997,32,255,EU,Web,2.73,22,1,1,8.09
998,49,310,APAC,Android,3.95,9,1,0,0.0
999,43,698,LATAM,Android,33.56,4,0,0,0.0
1000,20,514,NA,Android,1.57,6,0,0,0.0
1001,57,500,APAC,iOS,11.01,9,1,0,0.0
1002,37,993,APAC,Web,6.57,4,0,0,0.0
1003,62,1083,APAC,Web,4.12,14,1,0,0.0
1004,65,885,NA,iOS,1.29,5,1,0,0.0
1005,58,86,LATAM,Android,8.84,11,1,0,0.0
1006,55,326,NA,Android,2.7,5,0,0,0.0
1007,24,384,NA,Android,2.31,4,0,0,0.0
1008,47,944,EU,Android,6.87,6,1,0,0.0
1009,38,780,NA,iOS,3.42,8,1,0,0.0
1010,41,574,EU,Android,8.37,2,0,0,0.0
1011,25,458,NA,Android,1.49,6,1,0,0.0
1012,61,282,APAC,Android,3.34,11,1,1,4.79
1013,22,17,NA,Android,3.88,14,0,0,0.0
1014,53,1098,NA,Android,2.36,11,1,0,0.0
1015,60,1083,EU,Android,1.59,10,1,1,16.89
1016,45,1119,NA,iOS,20.92,3,0,1,4.62
1017,27,1082,NA,Android,0.89,4,1,0,0.0
1018,56,84,NA,Web,1.8,5,0,0,0.0
1019,44,787,EU,Android,7.49,5,0,0,0.0
1020,63,382,APAC,Web,2.7,9,0,0,0.0
1021,63,1195,NA,iOS,2.02,5,0,0,0.0
1022,55,674,NA,Android,15.34,9,0,0,0.0
1023,64,854,NA,Web,4.1,2,1,0,0.0
1024,34,289,NA,iOS,6.83,8,0,0,0.0
1025,32,698,EU,iOS,0.44,5,0,0,0.0
1026,53,565,NA,Web,6.98,9,1,0,0.0
1027,18,243,APAC,iOS,16.32,21,1,0,0.0
1028,59,369,EU,Android,4.3,6,0,0,0.0
