user_id,age,household_size,prior_orders,weekly_app_sessions,region,device,trial_offer_sent,converted_to_paid,first_month_revenue
409,55.0,3.0,9.0,9.0,West,desktop,1,0,0.0
410,41.0,2.0,11.0,3.0,nan,desktop,0,0,0.0
411,44.0,4.0,5.0,0.0,West,mobile,1,0,0.0
412,33.0,4.0,3.0,7.0,Southeast,desktop,1,0,0.0
413,64.0,1.0,13.0,4.0,Midwest,mobile,0,1,24.4
414,45.0,4.0,6.0,9.0,nan,tablet,1,0,0.0
415,27.0,1.0,1.0,7.0,Northeast,desktop,0,0,0.0
416,45.0,1.0,2.0,9.0,Northeast,desktop,0,0,0.0
417,24.0,3.0,14.0,5.0,West,desktop,1,0,0.0
418,27.0,4.0,0.0,2.0,Northeast,mobile,0,1,21.68
419,31.0,2.0,12.0,7.0,West,mobile,1,0,0.0
420,26.0,5.0,4.0,9.0,nan,mobile,1,0,0.0
421,58.0,3.0,14.0,2.0,Southeast,desktop,1,0,0.0
422,48.0,4.0,8.0,8.0,nan,tablet,0,0,0.0
423,43.0,3.0,11.0,11.0,West,mobile,0,0,0.0
424,53.0,3.0,11.0,5.0,West,tablet,1,0,0.0
425,48.0,2.0,6.0,3.0,Midwest,mobile,0,0,0.0
426,48.0,3.0,14.0,5.0,Southeast,mobile,1,0,0.0
427,46.0,2.0,10.0,5.0,Midwest,mobile,0,0,0.0
428,37.0,1.0,6.0,6.0,Northeast,mobile,0,0,0.0
429,22.0,4.0,5.0,8.0,Midwest,desktop,1,1,30.85
430,45.0,2.0,0.0,9.0,West,mobile,1,0,0.0
431,55.0,1.0,3.0,8.0,nan,desktop,0,0,0.0
432,60.0,5.0,9.0,7.0,Northeast,tablet,1,0,0.0
433,32.0,4.0,10.0,8.0,Northeast,mobile,1,0,0.0
434,61.0,2.0,3.0,10.0,Northeast,mobile,0,0,0.0
435,24.0,4.0,6.0,2.0,West,mobile,1,0,0.0
436,31.0,1.0,8.0,9.0,Southeast,desktop,1,0,0.0
437,58.0,2.0,2.0,2.0,Northeast,tablet,0,0,0.0
438,26.0,2.0,6.0,10.0,West,mobile,0,0,0.0
439,42.0,3.0,12.0,6.0,Northeast,tablet,1,0,0.0
440,50.0,3.0,4.0,10.0,Midwest,tablet,0,0,0.0
441,23.0,3.0,11.0,11.0,West,desktop,0,0,0.0
442,29.0,2.0,4.0,0.0,nan,desktop,1,0,0.0
443,38.0,2.0,1.0,6.0,Midwest,desktop,0,1,15.9
444,56.0,1.0,5.0,4.0,West,tablet,0,0,0.0
445,54.0,1.0,6.0,2.0,Northeast,desktop,0,0,0.0
446,34.0,2.0,2.0,4.0,Midwest,mobile,0,0,0.0
447,39.0,4.0,10.0,7.0,Midwest,desktop,1,0,0.0
448,28.0,5.0,10.0,8.0,Southeast,mobile,1,0,0.0
449,41.0,5.0,8.0,1.0,nan,mobile,1,0,0.0
450,57.0,2.0,5.0,6.0,West,desktop,1,0,0.0
451,25.0,3.0,0.0,7.0,Midwest,mobile,0,0,0.0
452,30.0,2.0,10.0,11.0,Northeast,mobile,1,0,0.0
453,34.0,1.0,5.0,2.0,West,mobile,1,0,0.0
454,22.0,4.0,8.0,7.0,Midwest,mobile,1,1,28.21
455,60.0,1.0,4.0,9.0,West,tablet,0,0,0.0
456,57.0,1.0,3.0,6.0,West,mobile,0,0,0.0
457,36.0,5.0,8.0,2.0,West,tablet,1,0,0.0
458,26.0,5.0,4.0,10.0,Midwest,mobile,1,0,0.0
459,43.0,3.0,6.0,1.0,nan,mobile,0,0,0.0
460,40.0,3.0,13.0,9.0,Southeast,mobile,1,0,0.0
461,28.0,4.0,3.0,11.0,West,mobile,1,0,0.0
462,39.0,3.0,6.0,1.0,Southeast,mobile,1,1,22.86
463,61.0,4.0,4.0,7.0,nan,tablet,1,0,0.0
464,28.0,1.0,1.0,5.0,Midwest,desktop,0,0,0.0
465,59.0,5.0,6.0,8.0,Northeast,mobile,0,0,0.0
466,23.0,1.0,9.0,11.0,nan,mobile,0,0,0.0
467,41.0,4.0,4.0,2.0,Southeast,mobile,1,1,29.49
468,25.0,5.0,5.0,8.0,nan,mobile,0,1,22.2
469,51.0,1.0,10.0,11.0,West,mobile,0,0,0.0
470,40.0,2.0,6.0,0.0,Midwest,desktop,0,1,22.78
471,48.0,2.0,8.0,9.0,Southeast,desktop,1,0,0.0
472,63.0,3.0,3.0,0.0,Northeast,mobile,0,0,0.0
473,59.0,1.0,6.0,2.0,Southeast,mobile,0,0,0.0
474,53.0,3.0,0.0,8.0,nan,desktop,0,0,0.0
475,37.0,5.0,8.0,10.0,Southeast,mobile,1,0,0.0
476,52.0,1.0,8.0,9.0,Southeast,mobile,1,1,22.66
477,45.0,5.0,2.0,2.0,Northeast,mobile,0,0,0.0
478,50.0,4.0,6.0,9.0,Midwest,tablet,0,0,0.0
479,51.0,3.0,10.0,3.0,Midwest,desktop,0,0,0.0
480,55.0,3.0,6.0,3.0,West,mobile,1,0,0.0
481,53.0,1.0,14.0,9.0,nan,desktop,0,0,0.0
482,44.0,5.0,13.0,9.0,Northeast,desktop,1,0,0.0
483,30.0,1.0,2.0,9.0,Southeast,mobile,0,0,0.0
484,64.0,1.0,3.0,11.0,West,mobile,1,0,0.0
485,25.0,4.0,4.0,2.0,Northeast,tablet,1,0,0.0
486,48.0,1.0,8.0,6.0,Southeast,desktop,0,0,0.0
487,31.0,1.0,8.0,6.0,West,mobile,0,0,0.0
488,49.0,2.0,12.0,7.0,Northeast,mobile,1,0,0.0
489,41.0,3.0,5.0,11.0,nan,mobile,0,1,17.51
490,22.0,2.0,6.0,2.0,West,mobile,0,0,0.0
491,62.0,5.0,7.0,2.0,Southeast,desktop,1,0,0.0
492,54.0,5.0,11.0,2.0,Southeast,mobile,1,1,30.73
493,36.0,3.0,6.0,1.0,Southeast,desktop,1,1,31.15
494,37.0,3.0,8.0,0.0,Northeast,mobile,0,0,0.0
495,45.0,3.0,1.0,3.0,West,mobile,1,1,19.99
496,55.0,2.0,5.0,2.0,West,desktop,0,0,0.0
497,64.0,3.0,6.0,11.0,Northeast,tablet,0,0,0.0
498,58.0,2.0,13.0,1.0,Southeast,mobile,0,0,0.0
499,25.0,5.0,1.0,3.0,Midwest,mobile,0,0,0.0
500,22.0,3.0,5.0,7.0,Northeast,tablet,0,0,0.0
501,29.0,3.0,9.0,7.0,Southeast,mobile,0,0,0.0
502,38.0,2.0,6.0,0.0,Southeast,mobile,1,1,25.72
503,23.0,1.0,4.0,6.0,nan,tablet,0,0,0.0
504,60.0,1.0,9.0,11.0,Northeast,mobile,0,0,0.0
505,50.0,2.0,0.0,2.0,Southeast,desktop,1,0,0.0
506,27.0,4.0,8.0,11.0,Midwest,mobile,1,0,0.0
507,58.0,5.0,13.0,10.0,Northeast,desktop,1,0,0.0
508,54.0,4.0,7.0,3.0,Northeast,tablet,0,0,0.0
509,35.0,1.0,11.0,4.0,nan,mobile,0,1,24.15
510,35.0,1.0,10.0,10.0,nan,tablet,0,1,19.17
511,52.0,3.0,9.0,6.0,Northeast,mobile,1,1,25.67
512,43.0,3.0,10.0,5.0,Southeast,desktop,0,0,0.0
513,63.0,1.0,14.0,5.0,nan,tablet,0,0,0.0
514,60.0,3.0,7.0,10.0,Southeast,tablet,1,0,0.0
515,62.0,1.0,4.0,1.0,Midwest,mobile,0,0,0.0
516,49.0,4.0,7.0,8.0,Northeast,desktop,1,0,0.0
517,55.0,5.0,7.0,0.0,Midwest,mobile,1,0,0.0
518,40.0,1.0,2.0,1.0,Northeast,mobile,0,0,0.0
519,54.0,2.0,14.0,1.0,Midwest,mobile,0,1,26.11
520,51.0,4.0,10.0,8.0,nan,mobile,1,1,24.51
521,43.0,4.0,5.0,10.0,Midwest,mobile,0,0,0.0
522,31.0,3.0,14.0,7.0,West,desktop,1,1,32.8
523,63.0,5.0,4.0,4.0,Midwest,mobile,0,0,0.0
524,22.0,3.0,4.0,9.0,Southeast,mobile,1,0,0.0
525,26.0,4.0,3.0,3.0,nan,mobile,1,0,0.0
526,48.0,3.0,3.0,9.0,nan,mobile,1,0,0.0
527,38.0,5.0,9.0,7.0,Southeast,mobile,1,1,22.59
528,59.0,3.0,14.0,8.0,nan,desktop,1,0,0.0
529,24.0,1.0,8.0,3.0,nan,tablet,0,0,0.0
530,52.0,5.0,6.0,7.0,Southeast,mobile,1,1,25.76
531,32.0,3.0,12.0,2.0,Midwest,desktop,0,0,0.0
532,44.0,4.0,10.0,10.0,Northeast,desktop,1,0,0.0
533,40.0,3.0,2.0,1.0,Northeast,mobile,1,1,23.36
534,28.0,2.0,7.0,9.0,Northeast,mobile,1,0,0.0
535,40.0,2.0,9.0,7.0,Southeast,mobile,0,0,0.0
536,25.0,1.0,8.0,8.0,nan,desktop,1,1,24.4
537,58.0,1.0,0.0,0.0,Southeast,mobile,0,0,0.0
538,34.0,2.0,5.0,1.0,West,desktop,0,0,0.0
539,26.0,4.0,14.0,3.0,nan,mobile,1,0,0.0
540,63.0,1.0,11.0,11.0,Midwest,desktop,0,0,0.0
541,48.0,4.0,11.0,5.0,West,mobile,1,0,0.0
542,41.0,4.0,7.0,10.0,Midwest,desktop,0,1,27.49
543,42.0,4.0,8.0,3.0,Southeast,mobile,0,1,23.9
544,56.0,4.0,7.0,6.0,West,tablet,0,0,0.0
545,39.0,5.0,3.0,5.0,West,desktop,1,1,25.64
546,22.0,2.0,8.0,10.0,West,desktop,0,0,0.0
547,50.0,4.0,12.0,4.0,Southeast,desktop,0,0,0.0
548,42.0,5.0,14.0,6.0,Midwest,mobile,1,0,0.0
549,27.0,4.0,5.0,3.0,Southeast,mobile,1,1,22.63
550,32.0,5.0,12.0,6.0,nan,mobile,1,0,0.0
551,38.0,5.0,4.0,6.0,nan,mobile,1,0,0.0
552,62.0,3.0,0.0,10.0,Northeast,mobile,0,0,0.0
553,56.0,4.0,4.0,6.0,West,tablet,1,0,0.0
554,30.0,3.0,5.0,4.0,Southeast,mobile,1,0,0.0
555,31.0,5.0,14.0,7.0,West,mobile,1,0,0.0
556,24.0,1.0,2.0,8.0,Southeast,desktop,0,0,0.0
557,30.0,5.0,6.0,3.0,Midwest,mobile,0,0,0.0
558,28.0,5.0,13.0,9.0,Midwest,mobile,1,0,0.0
559,44.0,2.0,3.0,4.0,West,tablet,0,0,0.0
560,24.0,1.0,3.0,10.0,Southeast,desktop,1,1,20.68
561,45.0,3.0,9.0,4.0,nan,desktop,0,1,26.31
562,35.0,4.0,11.0,7.0,Northeast,mobile,1,0,0.0
563,51.0,2.0,3.0,3.0,Southeast,mobile,0,0,0.0
564,64.0,4.0,9.0,3.0,Southeast,mobile,0,0,0.0
565,62.0,3.0,9.0,1.0,Southeast,mobile,0,0,0.0
566,62.0,2.0,11.0,9.0,Midwest,mobile,0,0,0.0
567,46.0,3.0,8.0,5.0,Southeast,mobile,1,0,0.0
568,46.0,1.0,10.0,1.0,Midwest,mobile,0,0,0.0
569,47.0,3.0,5.0,3.0,nan,desktop,0,1,28.76
570,57.0,4.0,4.0,7.0,West,mobile,0,0,0.0
571,33.0,5.0,6.0,8.0,Midwest,mobile,1,1,25.25
572,39.0,2.0,7.0,8.0,West,mobile,0,1,21.54
573,36.0,1.0,8.0,11.0,Northeast,tablet,1,0,0.0
574,60.0,1.0,2.0,10.0,Southeast,tablet,0,0,0.0
575,31.0,5.0,12.0,4.0,nan,desktop,1,1,30.09
576,31.0,5.0,3.0,4.0,nan,desktop,1,0,0.0
577,37.0,4.0,3.0,2.0,nan,mobile,0,0,0.0
578,39.0,3.0,1.0,9.0,West,mobile,0,0,0.0
579,52.0,5.0,3.0,8.0,West,mobile,0,0,0.0
580,27.0,4.0,13.0,6.0,Northeast,desktop,1,1,27.45
581,31.0,2.0,13.0,8.0,Midwest,tablet,1,1,29.91
582,62.0,2.0,4.0,7.0,Midwest,mobile,0,0,0.0
583,49.0,5.0,3.0,9.0,Midwest,mobile,1,1,28.02
584,36.0,1.0,1.0,8.0,Southeast,mobile,0,0,0.0
585,63.0,4.0,4.0,6.0,West,mobile,0,0,0.0
586,32.0,1.0,3.0,1.0,Southeast,mobile,0,0,0.0
587,49.0,4.0,1.0,6.0,West,tablet,0,0,0.0
588,31.0,2.0,3.0,8.0,Midwest,mobile,1,0,0.0
589,51.0,1.0,3.0,11.0,Midwest,mobile,0,0,0.0
590,42.0,1.0,1.0,1.0,nan,mobile,0,0,0.0
591,28.0,1.0,5.0,2.0,nan,desktop,0,0,0.0
592,43.0,5.0,10.0,11.0,West,tablet,1,1,28.52
593,41.0,5.0,14.0,11.0,Midwest,desktop,1,1,28.46
594,50.0,2.0,9.0,1.0,Midwest,desktop,0,0,0.0
595,60.0,2.0,11.0,3.0,Midwest,desktop,1,0,0.0
596,56.0,1.0,8.0,11.0,West,tablet,0,0,0.0
597,36.0,3.0,9.0,0.0,West,desktop,0,0,0.0
598,52.0,5.0,13.0,3.0,Southeast,desktop,1,1,39.71
599,45.0,3.0,13.0,11.0,Midwest,tablet,0,0,0.0
600,43.0,4.0,0.0,4.0,West,desktop,1,0,0.0
601,31.0,5.0,7.0,9.0,Northeast,mobile,1,1,28.55
602,45.0,5.0,9.0,6.0,Northeast,tablet,1,0,0.0
603,36.0,2.0,14.0,3.0,West,desktop,1,0,0.0
604,63.0,2.0,8.0,5.0,nan,desktop,1,1,30.02
605,41.0,3.0,3.0,7.0,Northeast,mobile,0,0,0.0
606,41.0,1.0,10.0,8.0,nan,tablet,0,0,0.0
607,25.0,3.0,14.0,5.0,nan,desktop,1,0,0.0
608,35.0,4.0,4.0,8.0,Northeast,desktop,0,1,22.28
609,64.0,1.0,4.0,1.0,Northeast,desktop,1,0,0.0
610,49.0,5.0,6.0,4.0,Midwest,desktop,1,1,29.14
611,53.0,5.0,9.0,9.0,West,tablet,1,1,26.56
612,50.0,2.0,5.0,9.0,Midwest,desktop,0,0,0.0
613,42.0,2.0,10.0,9.0,West,desktop,1,0,0.0
614,62.0,5.0,5.0,5.0,Northeast,tablet,0,0,0.0
615,35.0,5.0,7.0,6.0,Southeast,desktop,1,1,29.0
616,37.0,4.0,9.0,7.0,West,mobile,1,0,0.0
617,53.0,2.0,3.0,1.0,Midwest,mobile,1,0,0.0
618,43.0,3.0,3.0,8.0,Midwest,desktop,1,1,26.11
619,38.0,4.0,4.0,2.0,West,mobile,0,0,0.0
620,48.0,4.0,13.0,7.0,Northeast,desktop,1,0,0.0
621,57.0,2.0,9.0,10.0,Midwest,tablet,1,0,0.0
622,52.0,1.0,14.0,0.0,nan,desktop,0,0,0.0
623,40.0,1.0,4.0,4.0,nan,mobile,0,0,0.0
624,23.0,2.0,6.0,9.0,Southeast,tablet,1,1,28.46
625,56.0,3.0,6.0,1.0,Midwest,mobile,1,0,0.0
626,60.0,1.0,14.0,5.0,Northeast,mobile,1,1,22.81
627,53.0,1.0,9.0,8.0,Northeast,mobile,0,0,0.0
628,29.0,2.0,7.0,1.0,Northeast,desktop,1,0,0.0
629,59.0,5.0,8.0,11.0,Midwest,desktop,1,1,26.72
630,31.0,2.0,0.0,2.0,nan,desktop,0,0,0.0
631,59.0,4.0,5.0,8.0,Northeast,mobile,0,0,0.0
632,51.0,4.0,13.0,2.0,nan,mobile,1,0,0.0
633,43.0,4.0,4.0,4.0,Midwest,desktop,0,0,0.0
634,30.0,5.0,5.0,10.0,Northeast,mobile,1,1,25.25
635,40.0,2.0,6.0,11.0,Northeast,tablet,0,0,0.0
636,27.0,1.0,0.0,7.0,Midwest,mobile,0,0,0.0
637,52.0,1.0,7.0,2.0,Northeast,mobile,0,0,0.0
638,62.0,3.0,2.0,0.0,West,mobile,0,0,0.0
639,57.0,3.0,10.0,8.0,Southeast,mobile,0,0,0.0
640,49.0,3.0,10.0,9.0,West,mobile,1,0,0.0
641,64.0,5.0,6.0,4.0,Northeast,mobile,1,0,0.0
642,62.0,1.0,3.0,8.0,Midwest,tablet,0,0,0.0
643,64.0,4.0,11.0,2.0,Midwest,mobile,1,0,0.0
644,24.0,2.0,10.0,6.0,West,mobile,1,0,0.0
645,63.0,4.0,4.0,1.0,West,mobile,0,0,0.0
646,23.0,1.0,12.0,9.0,Midwest,mobile,0,0,0.0
647,38.0,1.0,8.0,10.0,nan,mobile,0,0,0.0
648,34.0,3.0,13.0,9.0,nan,mobile,1,0,0.0
649,58.0,2.0,10.0,0.0,nan,mobile,1,1,24.04
650,23.0,5.0,13.0,6.0,Southeast,mobile,1,0,0.0
651,63.0,4.0,4.0,5.0,West,tablet,1,0,0.0
652,40.0,3.0,2.0,8.0,West,mobile,0,0,0.0
653,25.0,2.0,11.0,9.0,West,desktop,1,1,32.02
654,63.0,4.0,8.0,0.0,West,mobile,1,0,0.0
655,24.0,3.0,11.0,10.0,Northeast,desktop,1,1,26.9
656,37.0,4.0,13.0,6.0,Southeast,mobile,1,1,33.76
657,33.0,4.0,5.0,1.0,Midwest,mobile,1,0,0.0
658,53.0,5.0,3.0,4.0,Midwest,mobile,1,0,0.0
659,32.0,2.0,2.0,8.0,Midwest,desktop,0,0,0.0
660,49.0,4.0,14.0,2.0,nan,tablet,1,0,0.0
661,25.0,3.0,8.0,6.0,nan,mobile,0,0,0.0
662,23.0,1.0,11.0,5.0,West,desktop,0,1,21.79
663,25.0,2.0,14.0,4.0,Midwest,desktop,1,1,27.92
664,31.0,1.0,14.0,4.0,West,tablet,1,0,0.0
665,43.0,2.0,14.0,6.0,nan,desktop,1,0,0.0
666,49.0,1.0,4.0,2.0,West,mobile,0,0,0.0
667,48.0,1.0,10.0,7.0,West,desktop,1,0,0.0
668,25.0,1.0,3.0,11.0,Southeast,tablet,0,0,0.0
669,37.0,1.0,6.0,9.0,Southeast,desktop,1,1,18.35
670,41.0,3.0,14.0,0.0,West,desktop,1,0,0.0
671,38.0,5.0,4.0,5.0,nan,mobile,1,1,22.26
672,51.0,3.0,4.0,10.0,West,mobile,0,0,0.0
673,43.0,3.0,8.0,8.0,Southeast,mobile,0,0,0.0
674,36.0,4.0,13.0,9.0,West,tablet,1,0,0.0
675,31.0,3.0,9.0,7.0,Midwest,mobile,1,1,25.25
676,35.0,1.0,2.0,0.0,Southeast,mobile,0,0,0.0
677,57.0,3.0,14.0,8.0,Southeast,desktop,1,0,0.0
678,53.0,5.0,5.0,4.0,West,mobile,1,0,0.0
679,40.0,2.0,6.0,0.0,nan,tablet,0,1,20.17
680,40.0,1.0,9.0,7.0,Southeast,desktop,0,0,0.0
681,34.0,4.0,10.0,7.0,Northeast,mobile,1,0,0.0
682,44.0,4.0,13.0,1.0,Midwest,desktop,1,0,0.0
683,59.0,4.0,3.0,8.0,West,desktop,0,0,0.0
684,30.0,4.0,6.0,8.0,Northeast,mobile,0,0,0.0
685,47.0,2.0,4.0,4.0,Midwest,tablet,0,0,0.0
686,55.0,3.0,8.0,4.0,Northeast,mobile,1,1,18.98
687,24.0,5.0,4.0,10.0,Midwest,mobile,0,0,0.0
688,47.0,1.0,4.0,1.0,Southeast,desktop,0,0,0.0
689,47.0,4.0,10.0,7.0,Southeast,mobile,1,0,0.0
690,63.0,4.0,2.0,8.0,Southeast,desktop,1,0,0.0
691,38.0,2.0,6.0,2.0,Midwest,mobile,1,0,0.0
692,54.0,5.0,11.0,3.0,West,tablet,1,1,29.25
693,25.0,1.0,7.0,6.0,Northeast,tablet,1,0,0.0
694,47.0,5.0,11.0,4.0,West,desktop,1,0,0.0
695,32.0,3.0,6.0,1.0,Southeast,mobile,0,0,0.0
696,48.0,1.0,12.0,5.0,West,mobile,1,0,0.0
697,47.0,3.0,12.0,8.0,Northeast,tablet,1,0,0.0
698,36.0,2.0,2.0,5.0,West,mobile,0,1,21.17
699,58.0,3.0,13.0,8.0,West,mobile,1,0,0.0
700,41.0,4.0,0.0,9.0,Northeast,mobile,0,0,0.0
701,32.0,4.0,13.0,7.0,nan,mobile,0,0,0.0
702,50.0,1.0,9.0,7.0,Northeast,mobile,0,0,0.0
703,44.0,4.0,2.0,0.0,Northeast,mobile,1,0,0.0
704,44.0,4.0,7.0,10.0,Northeast,mobile,1,0,0.0
705,27.0,1.0,14.0,1.0,Northeast,desktop,1,0,0.0
706,63.0,5.0,9.0,9.0,nan,mobile,0,0,0.0
707,37.0,1.0,7.0,9.0,Midwest,mobile,0,0,0.0
708,45.0,2.0,3.0,11.0,Northeast,tablet,1,0,0.0
709,28.0,2.0,5.0,4.0,Midwest,desktop,1,0,0.0
710,22.0,1.0,12.0,4.0,West,mobile,1,0,0.0
711,52.0,4.0,12.0,2.0,nan,mobile,1,1,26.53
712,27.0,3.0,6.0,6.0,Midwest,tablet,1,0,0.0
713,51.0,5.0,8.0,2.0,Northeast,mobile,1,0,0.0
714,23.0,2.0,10.0,10.0,Northeast,mobile,0,0,0.0
715,35.0,5.0,14.0,7.0,nan,desktop,1,0,0.0
716,60.0,3.0,2.0,9.0,West,mobile,0,1,16.78
717,45.0,1.0,0.0,5.0,Northeast,desktop,0,0,0.0
718,35.0,2.0,0.0,9.0,West,mobile,0,0,0.0
719,26.0,2.0,8.0,1.0,Northeast,mobile,0,0,0.0
720,57.0,3.0,5.0,5.0,Southeast,tablet,1,0,0.0
721,46.0,4.0,1.0,7.0,Northeast,tablet,1,0,0.0
722,41.0,1.0,6.0,5.0,nan,desktop,0,0,0.0
723,55.0,5.0,9.0,8.0,Southeast,tablet,1,1,31.93
724,61.0,1.0,6.0,0.0,Northeast,desktop,0,1,21.01
725,50.0,5.0,10.0,9.0,West,mobile,1,0,0.0
726,42.0,2.0,3.0,2.0,Midwest,desktop,0,0,0.0
727,48.0,5.0,14.0,1.0,West,tablet,1,1,26.04
728,58.0,1.0,7.0,5.0,nan,desktop,0,1,19.57
729,34.0,2.0,7.0,9.0,Southeast,desktop,0,0,0.0
730,50.0,5.0,7.0,3.0,Midwest,desktop,1,0,0.0
731,44.0,1.0,14.0,10.0,Northeast,mobile,0,0,0.0
732,33.0,2.0,4.0,2.0,nan,mobile,0,1,17.0
733,31.0,3.0,7.0,9.0,Southeast,desktop,0,0,0.0
734,46.0,1.0,4.0,1.0,Midwest,mobile,0,0,0.0
735,29.0,2.0,8.0,8.0,West,mobile,1,0,0.0
736,33.0,4.0,8.0,9.0,nan,mobile,1,0,0.0
737,38.0,3.0,13.0,1.0,Southeast,mobile,1,0,0.0
738,30.0,3.0,0.0,9.0,Northeast,mobile,0,0,0.0
739,35.0,4.0,11.0,7.0,Midwest,mobile,1,1,27.47
740,35.0,5.0,0.0,5.0,Northeast,mobile,1,0,0.0
741,24.0,5.0,8.0,10.0,Southeast,tablet,1,0,0.0
742,34.0,1.0,6.0,9.0,Midwest,tablet,0,1,22.21
743,50.0,4.0,1.0,4.0,Midwest,mobile,0,0,0.0
744,43.0,3.0,0.0,10.0,Midwest,mobile,0,0,0.0
745,37.0,3.0,11.0,10.0,West,mobile,0,0,0.0
746,49.0,2.0,11.0,1.0,Southeast,desktop,1,0,0.0
747,30.0,2.0,8.0,7.0,Midwest,mobile,0,0,0.0
748,63.0,4.0,8.0,9.0,Southeast,mobile,0,0,0.0
749,24.0,5.0,1.0,1.0,West,desktop,1,0,0.0
750,42.0,3.0,0.0,0.0,Midwest,mobile,0,0,0.0
751,55.0,2.0,12.0,9.0,Northeast,mobile,0,1,27.73
752,54.0,2.0,4.0,1.0,Midwest,desktop,0,0,0.0
753,41.0,1.0,11.0,3.0,Southeast,mobile,0,0,0.0
754,43.0,3.0,1.0,4.0,Southeast,tablet,1,0,0.0
755,59.0,4.0,9.0,10.0,Midwest,mobile,1,1,31.98
756,40.0,4.0,13.0,8.0,nan,mobile,0,0,0.0
757,23.0,4.0,5.0,3.0,West,tablet,0,1,23.15
758,39.0,5.0,4.0,5.0,West,tablet,1,0,0.0
759,23.0,5.0,11.0,5.0,Northeast,desktop,1,0,0.0
760,59.0,2.0,5.0,2.0,Southeast,desktop,0,1,27.84
761,31.0,5.0,4.0,5.0,Northeast,mobile,1,0,0.0
762,28.0,1.0,11.0,7.0,Midwest,mobile,1,0,0.0
763,48.0,4.0,10.0,1.0,Northeast,mobile,1,0,0.0
764,34.0,3.0,3.0,10.0,Northeast,mobile,0,0,0.0
765,53.0,1.0,6.0,8.0,Southeast,tablet,0,0,0.0
766,52.0,2.0,3.0,9.0,West,mobile,1,0,0.0
767,44.0,5.0,7.0,6.0,Midwest,desktop,1,0,0.0
768,34.0,4.0,12.0,3.0,Northeast,desktop,1,0,0.0
769,34.0,3.0,9.0,8.0,Midwest,mobile,0,0,0.0
770,22.0,4.0,7.0,10.0,Midwest,desktop,1,1,24.6
771,60.0,1.0,4.0,1.0,nan,mobile,0,0,0.0
772,31.0,1.0,3.0,4.0,Northeast,mobile,0,0,0.0
773,42.0,4.0,9.0,11.0,West,desktop,0,1,28.15
774,23.0,3.0,2.0,10.0,West,mobile,1,0,0.0
775,43.0,2.0,13.0,10.0,West,mobile,1,1,25.95
776,34.0,1.0,11.0,1.0,West,mobile,1,0,0.0
777,43.0,3.0,11.0,1.0,Midwest,mobile,1,0,0.0
778,36.0,4.0,3.0,11.0,West,mobile,1,1,31.09
779,55.0,2.0,5.0,10.0,Southeast,desktop,0,0,0.0
780,62.0,3.0,7.0,4.0,nan,desktop,1,1,21.52
781,49.0,1.0,12.0,3.0,West,mobile,0,1,22.89
782,56.0,5.0,2.0,5.0,Northeast,mobile,0,0,0.0
783,41.0,5.0,12.0,0.0,Northeast,tablet,1,0,0.0
784,27.0,2.0,5.0,10.0,nan,mobile,0,0,0.0
785,37.0,3.0,13.0,10.0,Midwest,desktop,1,1,30.69
786,27.0,4.0,1.0,8.0,West,mobile,1,0,0.0
787,23.0,1.0,11.0,2.0,nan,mobile,1,0,0.0
788,64.0,3.0,0.0,6.0,Northeast,mobile,0,0,0.0
789,42.0,2.0,4.0,4.0,Northeast,desktop,0,0,0.0
790,50.0,3.0,8.0,8.0,nan,mobile,1,1,26.36
791,40.0,3.0,11.0,0.0,West,desktop,0,1,20.29
792,48.0,3.0,8.0,6.0,West,mobile,1,0,0.0
793,34.0,4.0,5.0,9.0,Southeast,mobile,0,0,0.0
794,47.0,2.0,2.0,0.0,Southeast,mobile,1,0,0.0
795,44.0,4.0,5.0,11.0,Northeast,mobile,1,1,22.91
796,28.0,2.0,2.0,5.0,Northeast,mobile,0,0,0.0
797,45.0,1.0,0.0,0.0,Northeast,mobile,0,0,0.0
798,33.0,4.0,11.0,7.0,nan,mobile,1,0,0.0
799,46.0,3.0,14.0,8.0,nan,tablet,1,0,0.0
800,40.0,4.0,6.0,1.0,West,mobile,1,0,0.0
801,35.0,2.0,5.0,5.0,Northeast,tablet,1,0,0.0
802,41.0,4.0,9.0,2.0,Midwest,desktop,1,0,0.0
803,25.0,1.0,0.0,10.0,Southeast,desktop,0,0,0.0
804,63.0,5.0,4.0,2.0,Northeast,desktop,0,1,25.51
805,47.0,5.0,6.0,1.0,Northeast,desktop,0,1,19.41
806,23.0,2.0,8.0,6.0,West,mobile,1,0,0.0
807,28.0,2.0,4.0,10.0,Southeast,mobile,0,0,0.0
808,22.0,1.0,6.0,2.0,Midwest,desktop,0,0,0.0
809,32.0,5.0,3.0,10.0,West,mobile,0,0,0.0
810,61.0,1.0,4.0,2.0,Midwest,mobile,0,0,0.0
811,53.0,5.0,5.0,11.0,Northeast,mobile,0,0,0.0
812,59.0,1.0,8.0,5.0,nan,desktop,0,0,0.0
813,42.0,5.0,13.0,4.0,West,desktop,1,0,0.0
814,34.0,2.0,1.0,9.0,Northeast,mobile,0,0,0.0
815,38.0,3.0,2.0,5.0,West,mobile,1,0,0.0
816,35.0,1.0,1.0,3.0,Midwest,desktop,0,0,0.0
817,59.0,2.0,2.0,4.0,West,desktop,0,0,0.0
818,47.0,5.0,6.0,3.0,West,mobile,1,1,23.99
